54380	N=Cariama cristata
376895	N=Caranx ignobilis
32201	N=Carya illinoinensis
44489	N=Carettochelys insculpta
185305	N=Carex kiotensis
69859	N=Carex laxiflora
223459	N=Carpoglyphus lactis
46612	N=Carcharhinus leucas
138676	N=Carassius langsdorfii
61865	N=Carcharhinus limbatus
302049	N=Carcharhinus longimanus
120936	N=Carabus lopatini
75015	N=Caranx latus
71021	N=Carphodactylus laevis
6759	N=Carcinus maenas
443759	N=Carcharhinus macloti
109601	N=Cardamine macrophylla
1171620	N=Carpocoris mediterraneus
4714	N=Caryota mitis
2751	N=Carnobacterium maltaromaticum
181461	N=Caranx melampygus
34600	N=Carios mexicanus
7022	N=Carausius morosus
263686	N=Carcharhinus melanopterus
274471	N=Carangoides malabaricus
652111	N=Carnation mottle virus (isolate China/Shanghai)
185306	N=Carex metallica
274728	N=Caracanthus maculatus
11986	N=Carnation mottle virus
109602	N=Cardamine maxima
1531406	N=Cartodere nodifer
49290	N=Carabus nemoralis
234464	N=Carex nigra
114441	N=Carabus nitens
335955	N=Cardamine nipponica
92906	N=Carduus nutans
7807	N=Carcharhinus obscurus
312758	N=Carex oligocarpa
118064	N=Carabus opaculus
175951	N=Carpinus orientalis
179362	N=Carangoides otrynter
140841	N=Carex oxyandra
3649	N=Carica papaya
82288	N=Cardamine pentaphyllos
75418	N=Cartonema philydroides
65946	N=Cardamine pensylvanica
8951	N=Caracara plancus
142478	N=Cardellina pusilla
185301	N=Carex phacota
1134736	N=Carpocoris purpureipennis
7808	N=Carcharhinus plumbeus
877948	N=Carcinops pumilio
7810	N=Carcharhinus porosus
49291	N=Carabus problematicus
40233	N=Carollia perspicillata
50465	N=Cardamine pratensis
179409	N=Carpodacus pulcherrimus
69862	N=Carex pensylvanica
143180	N=Carduus pycnocephalus
303935	N=Carcharhinus perezii
78582	N=Carybdea rastonii
173315	N=Caranx ruber
360972	N=Carijoa riisei
8943	N=Carpococcyx renauldi
182912	N=Cardellina rubrifrons
173350	N=Caranx rhonchus
140852	N=Carex rossii
124115	N=Carlia rhomboidalis
6848	N=Carcinoscorpius rotundicauda
387662	N=Carsonella ruddii (strain PV)
103656	N=Carlia rubrigularis
175933	N=Carpodacus roseus
241230	N=Carex rostrata
114186	N=Carsonella ruddii
208596	N=Carnobacterium sp. (strain 17-4)
252295	N=Carposina sasakii
447399	N=Caridina spinata
32492	N=Cardiopharynx schoutedeni
280671	N=Carcharhinus sorrah
173346	N=Caranx sexfasciatus
185307	N=Carex shimidzensis
69867	N=Carex scirpoidea
371910	N=Cardinalis sinuatus
447396	N=Caridina spongicola
175943	N=Carpodacus sipahi
247933	N=Carex serpenticola
64408	N=Caryedon serratus
76118	N=Carnobacterium sp. (strain St2)
138697	N=Carollia subrufa
82188	N=Carabus sylvestris
30501	N=Carcharias taurus
990566	N=Caranx tille
653379	N=Carex thornei
4222	N=Carthamus tinctorius
280670	N=Carcharhinus tilstoni
299770	N=Carex tonsa
303109	N=Caridina typus
35782	N=Carnobacterium sp. (strain UI49)
247930	N=Carex umbellata
173314	N=Caranx vinctus
140866	N=Carex vulpinoidea
41075	N=Carabus violaceus
41500	N=Carlina vulgaris
109604	N=Cardamine waldsteinii
111423	N=Carex xerantica
144740	N=Caridina zebra
114796	N=Cassiopea andromeda
30463	N=Casuarius bennetti
8787	N=Casuarius casuarius
279180	N=Castanopsis chinensis
51338	N=Castor canadensis
103480	N=Castanea crenata
75697	N=Castellaniella defragrans
51857	N=Casarea dussumieri
68535	N=Casimiroa edulis
3523	N=Casuarina equisetifolia
10185	N=Castor fiber
237412	N=Cassiopea frondosa
53852	N=Cassia fistula
3522	N=Casuarina glauca
1884235	N=Cassia leiandra
46037	N=Castilleja linariifolia
75586	N=Cassiope lycopodioides
13405	N=Cassiope mertensiana
695512	N=Castrica phalaenoides
294607	N=Cassida rubiginosa
21020	N=Castanea sativa
188296	N=Castilleja sulphurea
12993	N=Cassiopea xamachana
479433	N=Catenulispora acidiphila (strain DSM 44928 / NRRL B-24433 / NBRC 102108 / JCM 14897)
690174	N=Catocala andromedae
555350	N=Catharacta antarctica
43455	N=Cathartes aura
61454	N=Catopuma badia
159580	N=Catharus bicknelli
547471	N=Catostomus bernardini
85179	N=Catalpa bignonioides
72790	N=Cataglyphis bombycinus
182921	N=Catharopeza bishopi
761849	N=Catocala butleri
98733	N=Catharomnion ciliatum
7970	N=Catostomus clarkii
7971	N=Catostomus commersonii
78717	N=Cattleya dowiana
78716	N=Catasetum expansum
172405	N=Catharus frantzii
159581	N=Catharus fuscescens
38237	N=Cattleya guttata
9185	N=Catharus guttatus
696896	N=Catacanthus incarnatus
126631	N=Cattleya lueddemanniana
395889	N=Catharacta maccormicki
241529	N=Catherpes mexicanus
159579	N=Catharus minimus
237413	N=Catostylus mosaicus
451640	N=Catenibacterium mitsuokai (strain DSM 15897 / JCM 10609 / CIP 106738 / RCA14-39)
423320	N=Catocala nupta
259651	N=Catostomus plebeius
259983	N=Catomerus polymerus
4058	N=Catharanthus roseus
181404	N=Cataetyx rubrirostris
155717	N=Catalpa speciosa
54056	N=Catharacta skua
43452	N=Catesbaea spinosa
56376	N=Catocala ultronia
91951	N=Catharus ustulatus
9085	N=Catreus wallichii
88081	N=Causus defilippii
228867	N=Caulanthus flavescens
46696	N=Caulastraea furcata
717990	N=Caulophryne jordani
154104	N=Caulanthus lasiophyllus
181422	N=Caulophryne pelagica
76317	N=Caulerpa racemosa
44735	N=Causus rhombeatus
366602	N=Caulobacter sp. (strain K31)
509190	N=Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059)
76313	N=Caulerpa taxifolia
46963	N=Caulophyllum thalictroides
190650	N=Caulobacter vibrioides (strain ATCC 19089 / CB15)
155892	N=Caulobacter vibrioides
565050	N=Caulobacter vibrioides (strain NA1000 / CB15N)
73477	N=Chicken anemia virus (isolate USA 26p4)
73476	N=Chicken anemia virus (isolate Japan 82-2)
37548	N=Cavia aperea
73474	N=Chicken anemia virus (isolate Australia)
73475	N=Chicken anemia virus (isolate Germany Cuxhaven-1)
486492	N=Chicken anemia virus (isolate Australia/CAU269-7/2000)
73478	N=Chicken anemia virus (isolate USA CIA-1)
10144	N=Cavia cutleri
1054147	N=Cavenderia fasciculata (strain SH3)
10141	N=Cavia porcellus
12150	N=Cacao yellow mosaic virus
12336	N=Clostridium botulinum C phage
29342	N=Clostridium botulinum D phage
10288	N=Choristoneura biennis entomopoxvirus
352209	N=Chrysochromulina brevifilum virus PW1
652961	N=Crimean-Congo hemorrhagic fever virus (strain Nigeria/IbAr10200/1970)
11594	N=Crimean-Congo hemorrhagic fever virus (isolate C68031)
12303	N=Cowpea chlorotic mottle virus
2169869	N=Chaetoceros diatodnavirus 1
82826	N=Canine distemper virus (strain A92-27/4)
82827	N=Canine distemper virus (strain A92-6)
82828	N=Canine distemper virus (strain Convac vaccine)
11233	N=Canine distemper virus (strain Onderstepoort)
73674	N=Ceanothus crassifolius
48245	N=Ceanothus thyrsiflorus
73712	N=Ceanothus tomentosus
73714	N=Ceanothus verrucosus
9514	N=Cebus albifrons
9516	N=Cebus capucinus
37294	N=Cebus kaapori
37295	N=Cebus olivaceus
123597	N=Cedrus atlantica
3322	N=Cedrus deodara
93753	N=Ceiba acuminata
193163	N=Ceiba pentandra
688270	N=Cellulophaga algicola (strain DSM 14237 / IC166 / ACAM 630)
203782	N=Celastrina argiolus
46112	N=Celosia argentea
303880	N=Celatoblatta sp. (strain Blue Mountains)
1710	N=Cellulosimicrobium cellulans
315362	N=Celeus elegans
213665	N=Celithemis elisa
102180	N=Celestus enneagrammus
457029	N=Cellana exarata
590998	N=Cellulomonas fimi (strain ATCC 484 / DSM 20113 / JCM 1341 / NBRC 15513 / NCIMB 8980 / NCTC 7547)
1708	N=Cellulomonas fimi
296020	N=Cellana flava
446466	N=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134)
315363	N=Celeus flavus
593907	N=Cellulomonas gilvus (strain ATCC 13127 / NRRL B-14078)
367948	N=Celeus grammicus
157699	N=Cellana grata
797158	N=Celastrina hersilia
155077	N=Cellvibrio japonicus
498211	N=Cellvibrio japonicus (strain Ueda107)
42299	N=Celastrina ladon
867900	N=Cellulophaga lytica (strain ATCC 23178 / DSM 7489 / JCM 8516 / NBRC 14961 / NCIMB 1423 / VKM B-1433 / Cy l20)
642492	N=Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5)
979	N=Cellulophaga lytica
470730	N=Celastrina neglecta
296023	N=Cellana ornata
85181	N=Celastrus orbiculatus
213552	N=Celtis philippensis
296022	N=Cellana radians
123407	N=Celastrus scandens
40001	N=Cellulomonas sp.
1714	N=Cellulomonas uda
865857	N=Celestus warreni
94897	N=Cemophora coccinea
4543	N=Cenchrus americanus
56558	N=Centropomus armatus
466111	N=Centropyge aurantia
329350	N=Centruroides baergi
50282	N=Centaurea benedicta
109723	N=Centropyge bicolor
586785	N=Centropyge bispinosa
41511	N=Centaurea calcitrapa
35872	N=Cenchrus ciliaris
81878	N=Centropus cupreicaudus
41522	N=Centaurea cyanus
1053715	N=Centroberyx druzhinini
109725	N=Centropyge eibli
217897	N=Centruroides elegans
28803	N=Centropomus ensiferus
172057	N=Centaurium erythraea
1258684	N=Centromochlus existimatus
6879	N=Centruroides exilicauda
586787	N=Centropyge flavissima
586786	N=Centropyge ferrugata
109727	N=Centropyge flavicauda
217898	N=Centruroides gracilis
42199	N=Centruroides infamatus
6876	N=Centruroides limpidus
244936	N=Centruroides limbatus
586789	N=Centropyge loricula
29018	N=Centruroides margaritatus
56559	N=Centropomus medius
500177	N=Centrolobium microchaete
197001	N=Cenchritis muricatus
109731	N=Centropyge multispinis
75633	N=Centaurea nigra
6878	N=Centruroides noxius
109732	N=Centropyge nox
2338500	N=Centruroides ornatus
109733	N=Centropyge potteri
172069	N=Centaurium pulchellum
42332	N=Centranthus ruber
218467	N=Centruroides sculpturatus
27644	N=Centurio senex
57402	N=Centropus sinensis
1540822	N=Centrochelys sulcata
46770	N=Cenarchaeum symbiosum
184440	N=Centropristis striata
72152	N=Centaurea stoebe
6880	N=Centruroides suffusus
414004	N=Cenarchaeum symbiosum (strain A)
1028682	N=Centruroides tecomanus
109734	N=Centropyge tibicen
500182	N=Centrolobium tomentosum
463189	N=Centropages typicus
9002	N=Centrocercus urophasianus
121388	N=Centropus viridis
109736	N=Centropyge vrolikii
120091	N=Centruroides vittatus
129222	N=Cephalophus adersi
309930	N=Cephalopholis argus
9477	N=Cephalopachus bancanus
91743	N=Cephalopholis boenak
129223	N=Cephalophus callipygus
212547	N=Cephalota circumdata
103582	N=Cephalorhynchus commersonii
211228	N=Cephus cinctus
28696	N=Cepphus columba
43308	N=Cepphus carbo
97360	N=Cephalophus dorsalis
27608	N=Cephalorhynchus eutropia
3775	N=Cephalotus follicularis
66169	N=Cephalotaxus fortunei
160705	N=Cephalopholis fulva
28697	N=Cepphus grylle
103583	N=Cephalorhynchus heavisidii
37035	N=Cephalorhynchus hectori
129224	N=Cephalophus harveyi
129225	N=Cephalophus jentinki
70738	N=Cephalophus leucogaster
334914	N=Cephalopholis miniata
69299	N=Cephalophus natalensis
28835	N=Cepaea nemoralis
129227	N=Cephalophus nigrifrons
129226	N=Cephalophus niger
43461	N=Cephalanthus occidentalis
129228	N=Cephalophus ogilbyi
147282	N=Cephalotaxus oliveri
129230	N=Cephalophus rufilatus
129229	N=Cephalophus rubidus
50347	N=Cephalophus silvicultor
160708	N=Cephalopholis sonnerati
129231	N=Cephalophus spadix
50179	N=Cephalotaxus wilsoniana
160709	N=Cephalopholis urodeta
129232	N=Cephalophus weynsi
129233	N=Cephalophus zebra
192857	N=Cercopithecus ascanius schmidti
255237	N=Cercocebus agilis
75570	N=Cercocebus atys lunulatus
186443	N=Certhia americana
692077	N=Ceraclea annulicornis
36223	N=Cercopithecus ascanius
9531	N=Cercocebus atys
741432	N=Ceroctena amynta
280693	N=Cercaria batillariae
1527800	N=Cerataulina bicornis
140994	N=Cercocarpus betuloides
122368	N=Cercospora beticola
7213	N=Ceratitis capitata
190651	N=Cercartetus concinnus
8697	N=Cerastes cerastes
75569	N=Cercocebus chrysogaster
49801	N=Cercis canadensis
194917	N=Ceratitis cosyra
9535	N=Cercopithecus cephus
214083	N=Cerma cerintha
119246	N=Ceratomia catalpae
38602	N=Cercartetus caudatus
2051643	N=Ceratogyrus darlingi
4428	N=Ceratophyllum demersum
36224	N=Cercopithecus diana
928250	N=Ceratophysella denticulata
55710	N=Cerastoderma edule
46360	N=Cervus elaphus hippelaphus
13411	N=Ceratiola ericoides
9860	N=Cervus elaphus
9864	N=Cervus elaphus nelsoni
65383	N=Cervus elaphus roosevelti
161496	N=Cercopithecus erythrogaster
692079	N=Ceraclea excisa
73333	N=Certhia familiaris
88771	N=Ceratocystis fimbriata f. sp. platani
220499	N=Ceratitis fasciventris
9532	N=Cercocebus galeritus
94722	N=Cerastoderma glaucum
572824	N=Ceratodalia gueneata
3580	N=Cerastium glomeratum
44722	N=Cerrophidion godmani
3778	N=Ceratopetalum gummiferum
9536	N=Cercopithecus hamlyni
171009	N=Ceratozamia hildae
13413	N=Cercidiphyllum japonicum
218448	N=Ceramium japonicum
227354	N=Ceracris kiangsu
179072	N=Ceratozamia kuesteriana
6221	N=Cerebratulus lacteus
32221	N=Cercocarpus ledifolius
212226	N=Ceratiosicyos laevis
1191211	N=Cercopithecus lomamiensis
190652	N=Cercartetus lepidus
52826	N=Ceropegia linearis subsp. woodii
187795	N=Cerebratulus marginatus
41994	N=Ceratozamia mexicana
36225	N=Cercopithecus mitis
208460	N=Cerianthus membranaceus
61263	N=Cerorhinca monocerata
36226	N=Cercopithecus mona
115872	N=Ceratozamia miqueliana
316287	N=Ceratogyrus marshalli
92865	N=Cervus nippon aplodontus
29003	N=Cercospora nicotianae
36227	N=Cercopithecus neglectus
92866	N=Cervus nippon hortulorum
9863	N=Cervus nippon
92867	N=Cervus nippon nippon
8858	N=Cereopsis novaehollandiae
92868	N=Cervus nippon pseudaxis
36228	N=Cercopithecus nictitans
37550	N=Cervus nippon taiouanus
190653	N=Cercartetus nanus
223998	N=Cervus nippon yesoensis
111892	N=Cercyonis oetus
48880	N=Certhidea olivacea
30347	N=Ceratophrys ornata
64451	N=Cercyonis pegala
122369	N=Cercospora piaropi
100487	N=Cercopithecus petaurista
3225	N=Ceratodon purpureus
6472	N=Cerithidea rhizophorarum
49495	N=Ceratopteris richardii
56958	N=Ceratitis rosa
46267	N=Cerberus rynchops
914234	N=Ceriporiopsis subvermispora (strain B)
1200835	N=Cerrophidion sasai
108412	N=Ceratophyllum submersum
280694	N=Cercaria shikokuensis
9807	N=Ceratotherium simum
20340	N=Ceratonia siliqua
411686	N=Cerrena sp. (strain MTCC 5159)
42742	N=Ceriporiopsis subvermispora
9620	N=Cerdocyon thous
104142	N=Ceratoserolis trilobitoides
9530	N=Cercocebus torquatus
90312	N=Cerrena unicolor
10640	N=Carnation etched ring virus
8698	N=Cerastes vipera
279269	N=Cercopis vulnerata
263448	N=Cercopithecus wolfi
103475	N=Cestrum elegans
225615	N=Cestrum nocturnum
12997	N=Cestum veneris
290679	N=Cetonia aurata
188107	N=Cetoscarus bicolor
88671	N=Cetostoma regani
412660	N=Ceratias uranoscopus
467361	N=Ceutorhynchus contractus
334568	N=Ceutorhynchus erysimi
455364	N=Chrysochromulina ericina virus
860587	N=Ceyx erithaca
325320	N=Ceyx lepidus
28322	N=Choristoneura fumiferana entomopoxvirus
1005059	N=Cocksfoot mottle virus (isolate Dactylis glomerata/Norway/CfMV-NO/1995)
12236	N=Cucumber green mottle mosaic virus (strain watermelon SH)
12237	N=Cucumber green mottle mosaic virus (strain watermelon W)
420385	N=Chamaeleo arabicus
142641	N=Chaetodipus arenarius
36190	N=Chaenocephalus aceratus
145406	N=Chaetodipus artus
181417	N=Chaunax abei
91906	N=Chamaeleo africanus
256060	N=Chaetopleura angulata
188929	N=Channa asiatica
50392	N=Charadrius alexandrinus
341736	N=Chatogekko amazonicus
256042	N=Chaerephon ansorgei
58794	N=Chaetopleura apiculata
39041	N=Chaetodon argentatus
109684	N=Chaetodon austriacus
80837	N=Charybdis acuta
39042	N=Chaetodon auriga
145407	N=Chaetodipus baileyi
50394	N=Charadrius bicinctus
51858	N=Charina bottae
109685	N=Chaetodon baronessa
69332	N=Chara braunii
37949	N=Chaetodon capistratus
43696	N=Chara corallina
50395	N=Charadrius collaris
160823	N=Chaos carolinense
109721	N=Chaetodontoplus caeruleopunctatus
420386	N=Chamaeleo calcaricarens
1502715	N=Chamaedrilus cognettii
8829	N=Chauna chavaria
109686	N=Chaetodon citrinellus
228311	N=Chamaetylas choloensis
145408	N=Chaetodipus californicus
91907	N=Chamaeleo chamaeleon
29144	N=Chanos chanos
13779	N=Chara connivens
288697	N=Chaerephon chapini
109687	N=Chaetodon collare
154471	N=Chamaedorea costaricana
510798	N=Chassalia chartacea
41813	N=Chaoborus crystallinus
179908	N=Chamaeleo calyptratus
225396	N=Charadrius dubius
109688	N=Chaetodon decussatus
91908	N=Chamaeleo dilepis
179919	N=Chamaeleo dilepis quilensis
109737	N=Chaetodontoplus duboulayi
109689	N=Chaetodon ephippium
145409	N=Chaetodipus eremicus
50396	N=Charadrius falklandicus
190680	N=Chamaea fasciata
65693	N=Charybdis feriata
145410	N=Chaetodipus fallax
38678	N=Chaetodipus formosus
69336	N=Chara fibrosa
53854	N=Chamaecrista fasciculata
109690	N=Chaetodon flavirostris
306901	N=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970)
145411	N=Chaetodipus goldmani
96477	N=Chaetosphaeridium globosum
69338	N=Chara globularis
91909	N=Chamaeleo gracilis
38033	N=Chaetomium globosum
39043	N=Chaetodon guttatissimus
52237	N=Champsocephalus gunnari
371911	N=Charadrius hiaticula
66417	N=Chalcostigma herrani
38665	N=Chaetodipus hispidus
600358	N=Charybdis hellerii
54446	N=Chamaerops humilis
38666	N=Chaetodipus intermedius
288699	N=Chaerephon jobensis
80839	N=Charybdis japonica
109691	N=Chaetodon kleinii
58030	N=Chamaecyparis lawsoniana
64146	N=Channa lucius
109693	N=Chaetodon lineolatus
413409	N=Chaetopleura lanuginosa
109692	N=Chaetodon larvatus
109694	N=Chaetodon lunula
42552	N=Chalceus macrolepidotus
279942	N=Charadrius melodus
211599	N=Charadrius morinellus
109739	N=Chaetodontoplus meredithi
109695	N=Chaetodon melannotus
188791	N=Channa maculata
171267	N=Charadrius mongolus
64149	N=Channa micropeltes
39045	N=Chaetodon miliaris
109738	N=Chaetodontoplus melanosoma
50398	N=Charadrius montanus
420383	N=Chamaeleo monachus
50353	N=Chalinolobus morio
859642	N=Chattonella marina var. antiqua
39032	N=Chaetodon mertensii
109696	N=Chaetodon mesoleucos
50397	N=Charadrius modestus
39044	N=Chaetodon multicinctus
109697	N=Chaetodon meyeri
179917	N=Chamaeleo namaquensis
145412	N=Chaetodipus nelsoni
288698	N=Chaerephon nigeriae
99037	N=Chamaemelum nobile
256131	N=Chaetoderma nitidulum
13415	N=Chamaecyparis obtusa
109698	N=Chaetodon ocellicaudus
63341	N=Chalcides ocellatus
109700	N=Chaetodon ornatissimus
109699	N=Chaetodon octofasciatus
109701	N=Chaetodon oxycephalus
1173020	N=Chamaesiphon minutus (strain ATCC 27169 / PCC 6605)
58431	N=Chassalia parviflora
1040949	N=Chaenomugil proboscideus
39037	N=Chaetodon paucifasciatus
169567	N=Chaetymenia peduncularis
8897	N=Chaetura pelagica
304456	N=Channa punctata
1592441	N=Chaunax penicillatus
242967	N=Chaunax pictus
109702	N=Chaetodon plebeius
242384	N=Chaerephon pumilus
38672	N=Chaetodipus penicillatus
348488	N=Chamaedorea plumosa
38673	N=Chaetodipus pernix
336004	N=Chauliodes pectinicornis
113150	N=Chaetosa punctipes
39040	N=Chaetodon punctatofasciatus
39039	N=Chaetodon pelewensis
198537	N=Chaceon quinquedens
146141	N=Chaetodon quadrimaculatus
109703	N=Chaetodon rafflesii
50399	N=Charadrius ruficapillus
323381	N=Chaetodipus rudinoris
66418	N=Chalcostigma ruficeps
70438	N=Channichthys rhinoceratus
109704	N=Chaetodon rainfordi
666059	N=Chamaepsila rosae
75016	N=Chaetodon striatus
109705	N=Chaetodon speculum
106546	N=Chaenomeles speciosa
262129	N=Chalcophaps stephani
77339	N=Chamaedorea seifrizii
68509	N=Chauliodus sloani
50400	N=Charadrius semipalmatus
187945	N=Chamaeleo senegalensis
176524	N=Chamaechaenactis scaposa
36534	N=Chalaropsis sp.
64152	N=Channa striata
176522	N=Chaenactis santolinoides
145413	N=Chaetodipus spinatus
63339	N=Chalcides sexlineatus
1055734	N=Chaerilus tricostatus
759272	N=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719)
109707	N=Chaetodon trifasciatus
39031	N=Chaetodon tinkeri
30388	N=Chauna torquata
109706	N=Chaetodon trifascialis
143942	N=Chalinolobus tuberculatus
1464547	N=Chaerilus tryznai
109708	N=Chaetodon ulietensis
11273	N=Chandipura virus (strain I653514)
109709	N=Chaetodon vagabundus
499556	N=Chapare mammarenavirus (isolate Human/Bolivia/810419/2003)
63294	N=Chalcides viridanus
50401	N=Charadrius veredus
29080	N=Chaetophractus villosus
50402	N=Charadrius vociferus
34590	N=Chaetopterus variopedatus
55564	N=Chara vulgaris
46511	N=Chaetura vauxi
279943	N=Charadrius wilsonia
39033	N=Chaetodon xanthurus
54389	N=Chlorante-Aster yellows phytoplasma
420384	N=Chamaeleo zeylanicus
106734	N=Chelonoidis abingdonii
273408	N=Cheilosia albitarsis
3559	N=Chenopodium album
714760	N=Chetone angulosa
48191	N=Chelon auratus
169240	N=Chenopodium baccatum
29634	N=Cheiropleuria bicuspis
118199	N=Chelosania brunnea
50047	N=Chelonoidis carbonarius
291259	N=Cheirogaleus crossleyi
6723	N=Cherax destructor
99751	N=Cherax dispar
101697	N=Chelonoidis denticulatus
316406	N=Cheilochromis euchilus
91858	N=Cheilodactylus fasciatus
44495	N=Chelus fimbriata
226154	N=Cheilosia illustrata
45644	N=Chenonetta jubata
334942	N=Chelidonichthys kumu
48171	N=Chelon labrosus
44491	N=Chelodina longicollis
47177	N=Cheirogaleus major
9460	N=Cheirogaleus medius
71251	N=Chelidonium majus
129044	N=Cheilopogon melanurus
46091	N=Chenopodiastrum murale
8469	N=Chelonia mydas
132888	N=Chelonus sp. nr. curvimaculatus
66189	N=Chelonoidis niger
270769	N=Cheiromeles parvidens
307590	N=Cheilopogon pinnatibarbatus
71177	N=Chelyosoma productum
300230	N=Chelonodontops patoca
682790	N=Cheiracanthium punctorium
63459	N=Chenopodium quinoa
99753	N=Cherax quinquecarinatus
27406	N=Cherax quadricarinatus
30804	N=Chelon ramada
109905	N=Chelmon rostratus
266779	N=Chelativorans sp. (strain BNC1)
48093	N=Chengiopanax sciadophylloides
8475	N=Chelydra serpentina
752538	N=Cheirogaleus sibreei
49577	N=Cheilocostus speciosus
99755	N=Cherax tenuimanus
30592	N=Cheracebus torquatus
217703	N=Chelonibia testudinaria
241271	N=Cheilinus undulatus
1283345	N=Chelonid herpesvirus 5 (strain FL var A)
240203	N=Chionis albus
51742	N=Chilabothrus angulifer
28527	N=Chiococca alba
586795	N=Chilomycterus antillarum
236789	N=Chilo auricilius
693198	N=Chicoreus asianus
72523	N=Chironomus annularius
99565	N=Chiba virus (strain GI/Human/Japan/Chiba 407/1987)
311466	N=Chitala blanci
39287	N=Chironius carinatus
10152	N=Chinchilla chinchilla
491872	N=Chiromyscus chiropus
9031	N=Gallus gallus
112163	N=Chitala chitala
33544	N=Chiroderma doriae
392843	N=Chironomus dorsalis
51745	N=Chilabothrus exsul
104663	N=Chitinophaga filiformis
45396	N=Chironex fleckeri
51746	N=Chilabothrus fordii
928324	N=Chikila fulleri
491874	N=Chiropodomys gliroides
278060	N=Chilobrachys guangxiensis
36188	N=Chionodraco hamatus
227887	N=Chimarrogale himalayica
443761	N=Chiloscyllium indicum
33545	N=Chiroderma improvisum
89117	N=Chilomys instans
104662	N=Chitinophaga japonensis
290538	N=Chionoecetes japonicus
371095	N=Chikungunya virus (strain 37997)
84408	N=Chironomus kiiensis
371096	N=Chikungunya virus (strain Nagpur)
371094	N=Chikungunya virus (strain S27-African prototype)
37124	N=Chikungunya virus
34839	N=Chinchilla lanigera
69901	N=Chilopsis linearis
311467	N=Chitala lopis
93813	N=Chimaphila maculata
155039	N=Chilonatalus micropus
170236	N=Chironax melanocephalus
91500	N=Chironectes minimus
227182	N=Chionis minor
7871	N=Chimaera monstrosa
51748	N=Chilabothrus monensis
246693	N=Chiangiodendron mexicanum
70433	N=Chionodraco myersi
269649	N=Chionomys nivalis
41210	N=Chionoecetes opilio
112145	N=Chitala ornata
7151	N=Chironomus pallidivittatus
485918	N=Chitinophaga pinensis (strain ATCC 43595 / DSM 2588 / NCIB 11800 / UQM 2034)
33397	N=Chironomus plumosus
689490	N=Chilades pandava
62293	N=Chimarrogale platycephalus
137246	N=Chiloscyllium punctatum
130731	N=Chiropsalmus quadrigatus
34790	N=Chionodraco rastrospinosus
269650	N=Chionomys roberti
388628	N=Chilomycterus reticulatus
9525	N=Chiropotes satanas
714346	N=Chicoreus subpalmatus
236793	N=Chilo sacchariphagus
51738	N=Chilabothrus strigilatus fosteri
27646	N=Chiroderma salvini
51739	N=Chilabothrus strigilatus mccraniei
168631	N=Chilo suppressalis
44152	N=Chilabothrus striatus
51741	N=Chilabothrus strigilatus strigilatus
182423	N=Chilorhinus suensonii
8576	N=Chilabothrus subflavus
262399	N=Chionoecetes tanneri
7153	N=Chironomus tentans
7155	N=Chironomus thummi thummi
7156	N=Chironomus thummi piger
27647	N=Chiroderma trinitatum
7154	N=Chironomus thummi
93815	N=Chimaphila umbellata
442566	N=Chiruromys vates
33546	N=Chiroderma villosum
324602	N=Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)
218497	N=Chlamydia abortus (strain DSM 27085 / S26/3)
113385	N=Chlosyne acastus
326427	N=Chloroflexus aggregans (strain MD-66 / DSM 9485)
9534	N=Chlorocebus aethiops
143313	N=Chlorophthalmus agassizi
297814	N=Chlidonias albostriatus
57406	N=Chloroceryle americana
27585	N=Chlamydoselachus anguineus
83555	N=Chlamydia abortus
35704	N=Chlamydomonas applanata
761901	N=Chlorostoma argyrostoma turbinatum
35855	N=Chlorocladus australasicus
3144	N=Chlorokybus atmophyticus
1108	N=Chloroflexus aurantiacus
34112	N=Chlorolobion braunii
113308	N=Chlosyne californica
340177	N=Chlorobium chlorochromatii (strain CaD3)
83557	N=Chlamydia caviae
37601	N=Chloris chloris
34182	N=Chlorophytum comosum
175117	N=Chloropsis cochinchinensis
227941	N=Chlamydophila caviae (strain ATCC VR-813 / DSM 19441 / GPIC)
48000	N=Chlorococcum echinozygotum
3072	N=Chlorella ellipsoidea
82222	N=Chlidanthus fragrans
264202	N=Chlamydia felis (strain Fe/C-56)
76953	N=Chloroxylon faho
184925	N=Chlorogloeopsis fritschii (strain PCC 9212)
1124	N=Chlorogloeopsis fritschii
189431	N=Chlorodesmis fastigiata
113312	N=Chlosyne gorgone
44316	N=Chloebia gouldiae
113313	N=Chlosyne harrisii
51695	N=Chlamydomonas incerta
27808	N=Chlamys islandica
13007	N=Chloranthus japonicus
113314	N=Chlosyne janais
103699	N=Chlamydosaurus kingii
290315	N=Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330)
113315	N=Chlosyne lacinia
297806	N=Chlidonias leucopterus
1092	N=Chlorobium limicola
274537	N=Chlorobaculum limnaeum
